trans_id,sender_id,receiver_id,amount,drain_ratio,amount_deviation,is_night_tx,time_to_pay_ms,rapid_outbound_after_inbound,forwarding_delay_mins,is_round_amount,distance_from_50k_threshold,distance_from_1L_threshold,near_threshold_flag,fragmentation_score,counterparty_diversity,txn_velocity_1h,balance_depletion_speed,empty_account_flag,is_sim_bound_at_tx
T6025,U10193,U16021,144.0,0.0013,1.0,0,999999000,0,16666.65,0,49856.0,99856.0,0,0.0,1,1,0.0013,0,True
T4131,U10194,U10700,13714.0,0.2539,1.0,0,999999000,0,16666.65,0,36286.0,86286.0,0,0.0,1,1,0.2539,0,True
T4291,U10197,U14450,6184.0,0.0841,1.0,0,999999000,0,16666.65,0,43816.0,93816.0,0,0.0,1,1,0.0841,0,True
T810,U10198,U20114,2642.0,0.0612,1.0,1,999999000,0,16666.65,0,47358.0,97358.0,0,0.0,1,1,0.0612,0,True
T12978,U10199,U1428,11265.0,0.2691,0.9025237014287623,0,999999000,0,16666.65,0,38735.0,88735.0,0,0.0,3,3,0.2691,0,True
T11701,U10199,U18048,12952.0,0.1904,1.0376819335024703,0,380340000,0,6339.0,0,37048.0,87048.0,0,0.0,3,3,0.1904,0,True
T12693,U10199,U11500,13228.0,0.2401,1.0597943650687676,1,283800000,0,4730.0,0,36772.0,86772.0,0,0.0,3,3,0.2401,0,True
T7705,U1020,U18170,14951.0,0.5386,1.8825232938806347,0,999999000,0,16666.65,0,35049.0,85049.0,0,0.0,2,2,0.5386,0,True
T10210,U1020,U8740,933.0,0.0729,0.11747670611936539,0,1403580000,0,23393.0,0,49067.0,99067.0,0,0.0,2,2,0.0729,0,True
T12747,U10200,U11961,4041.0,0.0644,1.0,1,999999000,0,16666.65,0,45959.0,95959.0,0,0.0,1,1,0.0644,0,True
T16229,U10202,U16702,13191.0,0.1067,1.0,0,999999000,0,16666.65,0,36809.0,86809.0,0,0.0,1,1,0.1067,0,True
T14013,U10203,U4764,12749.0,0.547,1.7291468872914688,1,999999000,0,16666.65,0,37251.0,87251.0,0,0.0,2,2,0.547,0,True
T8680,U10203,U17333,1997.0,0.0789,0.27085311270853113,0,396300000,0,6605.0,0,48003.0,98003.0,0,0.0,2,2,0.0789,0,True
T5135,U10204,U1141,14673.0,0.0989,1.3577939203257299,1,999999000,0,16666.65,0,35327.0,85327.0,0,0.0,2,2,0.0989,0,True
T9941,U10204,U12862,6940.0,0.0519,0.6422060796742701,1,5955780000,0,99263.0,0,43060.0,93060.0,0,0.0,2,2,0.0519,0,True
T1571,U10205,U9995,14168.0,0.2473,1.0,0,999999000,0,16666.65,0,35832.0,85832.0,0,0.0,1,1,0.2473,0,True
T10403,U10208,U3624,5081.0,0.0409,1.0,1,999999000,0,16666.65,0,44919.0,94919.0,0,0.0,1,1,0.0409,0,True
T13606,U10209,U4776,13394.0,0.6195,1.4201597511839965,0,999999000,0,16666.65,0,36606.0,86606.0,0,0.0,3,3,0.6195,0,True
T11285,U10209,U14974,14155.0,0.3956,1.5008482363752031,0,1326360000,0,22106.0,0,35845.0,85845.0,0,0.0,3,3,0.3956,0,True
T8404,U10209,U18495,745.0,0.0204,0.07899201244080016,0,5348100000,0,89135.0,0,49255.0,99255.0,0,0.0,3,3,0.0204,0,True
T16212,U10211,U378,2394.0,0.0216,1.0,0,999999000,0,16666.65,0,47606.0,97606.0,0,0.0,1,1,0.0216,0,True
T10911,U10214,U815,12955.0,0.1077,1.1221307925508879,1,999999000,0,16666.65,0,37045.0,87045.0,0,0.0,2,2,0.1077,0,True
T16936,U10214,U7633,10135.0,0.0944,0.8778692074491121,0,2055660000,0,34261.0,0,39865.0,89865.0,0,0.0,2,2,0.0944,0,True
T6746,U10215,U18829,6504.0,0.0851,1.0,1,999999000,0,16666.65,0,43496.0,93496.0,0,0.0,1,1,0.0851,0,True
T6372,U10219,U11024,264.0,0.0018,1.0,1,999999000,0,16666.65,0,49736.0,99736.0,0,0.0,1,1,0.0018,0,True
T10591,U10220,U3734,7236.0,0.4068,1.0,0,999999000,0,16666.65,0,42764.0,92764.0,0,0.0,1,1,0.4068,0,True
T7918,U10221,U13479,919.0,0.0086,1.0,0,999999000,0,16666.65,0,49081.0,99081.0,0,0.0,1,1,0.0086,0,True
T15713,U10222,U13135,11172.0,0.1005,1.3699990802906281,0,999999000,0,16666.65,0,38828.0,88828.0,0,0.0,4,4,0.1005,0,True
T503,U10222,U16936,3149.0,0.0237,0.3861553082559245,0,2222040000,0,37034.0,0,46851.0,96851.0,0,0.0,4,4,0.0237,0,True
T8417,U10222,U8088,10463.0,0.086,1.2830558876728286,0,963360000,0,16056.0,0,39537.0,89537.0,0,0.0,4,4,0.086,0,True
T6666,U10222,U20846,7835.0,0.0605,0.9607897237806187,1,2311500000,0,38525.0,0,42165.0,92165.0,0,0.0,4,4,0.0605,0,True
T5311,U10226,U9490,1633.0,0.0115,1.0,0,999999000,0,16666.65,0,48367.0,98367.0,0,0.0,1,1,0.0115,0,True
T11482,U10227,U15322,7998.0,0.5174,1.0,0,999999000,0,16666.65,0,42002.0,92002.0,0,0.0,1,1,0.5174,0,True
T14839,U10228,U15994,1502.0,0.0101,1.0,0,999999000,0,16666.65,0,48498.0,98498.0,0,0.0,1,1,0.0101,0,True
T1586,U10229,U8979,12630.0,0.0853,1.0,0,999999000,0,16666.65,0,37370.0,87370.0,0,0.0,1,1,0.0853,0,True
T49,U1023,U7044,11764.0,0.1103,0.9061428846524168,1,999999000,0,16666.65,0,38236.0,88236.0,0,0.0,2,2,0.1103,0,True
T11259,U1023,U574,14201.0,0.1496,1.0938571153475833,1,2779200000,0,46320.0,0,35799.0,85799.0,0,0.0,2,2,0.1496,0,True
T2250,U10230,U6265,5571.0,0.1713,1.1804216548363173,0,999999000,0,16666.65,0,44429.0,94429.0,0,0.0,2,2,0.1713,0,True
T15437,U10230,U663,3868.0,0.1435,0.8195783451636826,0,2161860000,0,36031.0,0,46132.0,96132.0,0,0.0,2,2,0.1435,0,True
T2089,U10238,U3607,2979.0,0.0663,1.0,0,999999000,0,16666.65,0,47021.0,97021.0,0,0.0,1,1,0.0663,0,True
T5785,U10239,U14271,5212.0,0.0566,1.0,1,999999000,0,16666.65,0,44788.0,94788.0,0,0.0,1,1,0.0566,0,True
T4074,U10240,U16681,8535.0,0.3274,1.0,1,999999000,0,16666.65,0,41465.0,91465.0,0,0.0,1,1,0.3274,0,True
T4371,U10241,U11980,8619.0,0.0736,0.7801058967280626,1,999999000,0,16666.65,0,41381.0,91381.0,0,0.0,2,2,0.0736,0,True
T2561,U10241,U13718,13478.0,0.1032,1.2198941032719373,0,453240000,0,7554.0,0,36522.0,86522.0,0,0.0,2,2,0.1032,0,True
T15140,U10243,U3727,13925.0,0.5744,0.9667117914540595,0,999999000,0,16666.65,0,36075.0,86075.0,0,0.0,2,2,0.5744,0,True
T12504,U10243,U18045,14884.0,0.3804,1.0332882085459405,1,5231220000,0,87187.0,0,35116.0,85116.0,0,0.0,2,2,0.3804,0,True
T5944,U10245,U1452,3727.0,0.1581,1.0,0,999999000,0,16666.65,0,46273.0,96273.0,0,0.0,1,1,0.1581,0,True
T12814,U10246,U10879,7729.0,0.1352,1.2222661500751166,0,999999000,0,16666.65,0,42271.0,92271.0,0,0.0,2,2,0.1352,0,True
T12510,U10246,U16848,4918.0,0.0792,0.7777338499248834,0,4170420000,0,69507.0,0,45082.0,95082.0,0,0.0,2,2,0.0792,0,True
T13862,U10248,U3580,618.0,0.0079,1.0,0,999999000,0,16666.65,0,49382.0,99382.0,0,0.0,1,1,0.0079,0,True
T1723,U10249,U14241,755.0,0.0071,1.0,1,999999000,0,16666.65,0,49245.0,99245.0,0,0.0,1,1,0.0071,0,True
T16092,U10250,U11813,11770.0,0.0917,1.330620089310949,0,999999000,0,16666.65,0,38230.0,88230.0,0,0.0,2,2,0.0917,0,True
T12134,U10250,U8328,5921.0,0.0441,0.6693799106890509,0,2243940000,0,37399.0,0,44079.0,94079.0,0,0.0,2,2,0.0441,0,True
T10268,U10251,U2527,1912.0,0.0491,1.0,0,999999000,0,16666.65,0,48088.0,98088.0,0,0.0,1,1,0.0491,0,True
T15896,U10252,U2384,13420.0,0.7789,1.0,0,999999000,0,16666.65,0,36580.0,86580.0,0,0.0,1,1,0.7789,0,True
T8831,U10253,U6344,613.0,0.0413,0.3509876896650444,1,999999000,0,16666.65,0,49387.0,99387.0,0,0.0,2,2,0.0413,0,True
T8782,U10253,U18490,2880.0,0.1625,1.6490123103349557,0,6571560000,0,109526.0,0,47120.0,97120.0,0,0.0,2,2,0.1625,0,True
T12787,U10254,U9050,7302.0,0.2162,1.3690822161807443,1,999999000,0,16666.65,0,42698.0,92698.0,0,0.0,2,2,0.2162,0,True
T7765,U10254,U12370,3365.0,0.0906,0.6309177838192557,0,224700000,0,3745.0,0,46635.0,96635.0,0,0.0,2,2,0.0906,0,True
T711,U10259,U18242,751.0,0.0134,1.0,1,999999000,0,16666.65,0,49249.0,99249.0,0,0.0,1,1,0.0134,0,True
T3032,U1026,U14076,2115.0,0.0197,1.0,0,999999000,0,16666.65,0,47885.0,97885.0,0,0.0,1,1,0.0197,0,True
T7960,U10260,U3665,9186.0,0.0685,1.0,0,999999000,0,16666.65,0,40814.0,90814.0,0,0.0,1,1,0.0685,0,True
T7996,U10262,U1483,6069.0,0.0439,0.5810435615126855,0,999999000,0,16666.65,0,43931.0,93931.0,0,0.0,2,2,0.0439,0,True
T12073,U10262,U3522,14821.0,0.1122,1.4189564384873146,0,1472400000,0,24540.0,0,35179.0,85179.0,0,0.0,2,2,0.1122,0,True
T16425,U10266,U3116,5720.0,0.0413,1.0,0,999999000,0,16666.65,0,44280.0,94280.0,0,0.0,1,1,0.0413,0,True
T17905,U10270,U3734,614.0,0.0089,1.0,0,999999000,0,16666.65,0,49386.0,99386.0,0,0.0,1,1,0.0089,0,True
T17931,U10272,U15482,3715.0,0.0944,0.9593285990961911,0,999999000,0,16666.65,0,46285.0,96285.0,0,0.0,2,2,0.0944,0,True
T12312,U10272,U11761,4030.0,0.0929,1.040671400903809,0,1959900000,0,32665.0,0,45970.0,95970.0,0,0.0,2,2,0.0929,0,True
T16602,U10273,U130,10904.0,0.1148,1.0,0,999999000,0,16666.65,0,39096.0,89096.0,0,0.0,1,1,0.1148,0,True
T8725,U10277,U8029,3526.0,0.0253,1.0,1,999999000,0,16666.65,0,46474.0,96474.0,0,0.0,1,1,0.0253,0,True
T5513,U10278,U8528,3289.0,0.0431,1.0,1,999999000,0,16666.65,0,46711.0,96711.0,0,0.0,1,1,0.0431,0,True
T12261,U10280,U4233,10839.0,0.1682,1.0,0,999999000,0,16666.65,0,39161.0,89161.0,0,0.0,1,1,0.1682,0,True
T8076,U10281,U5751,271.0,0.0058,0.06017541911846342,1,999999000,0,16666.65,0,49729.0,99729.0,0,0.0,2,2,0.0058,0,True
T2301,U10281,U9309,8736.0,0.1569,1.9398245808815366,0,5418480000,0,90308.0,0,41264.0,91264.0,0,0.0,2,2,0.1569,0,True
T6621,U10286,U12286,2506.0,0.8317,0.4781226151106589,0,999999000,0,16666.65,0,47494.0,97494.0,0,0.0,3,3,0.8317,0,True
T120,U10286,U11901,12826.0,0.8098,2.447087255151361,0,430680000,0,7178.0,0,37174.0,87174.0,0,0.0,3,3,0.8098,0,True
T17218,U10286,U19705,392.0,0.7732,0.07479012973798016,1,4005360000,0,66756.0,0,49608.0,99608.0,0,0.0,3,3,0.7732,1,True
T9709,U10287,U217,8523.0,0.1285,1.0,0,999999000,0,16666.65,0,41477.0,91477.0,0,0.0,1,1,0.1285,0,True
T8142,U10289,U18297,14227.0,0.1225,1.606118762700384,0,999999000,0,16666.65,0,35773.0,85773.0,0,0.0,2,2,0.1225,0,True
T14138,U10289,U11018,3489.0,0.0342,0.39388123729961616,1,1006320000,0,16772.0,0,46511.0,96511.0,0,0.0,2,2,0.0342,0,True
T10611,U10291,U3755,5175.0,0.0637,1.639993661860244,0,999999000,0,16666.65,0,44825.0,94825.0,0,0.0,2,2,0.0637,0,True
T16990,U10291,U1280,1136.0,0.0149,0.36000633813975597,1,1772160000,0,29536.0,0,48864.0,98864.0,0,0.0,2,2,0.0149,0,True
T10520,U10292,U14195,2098.0,0.0488,0.36122589531680444,1,999999000,0,16666.65,0,47902.0,97902.0,0,0.0,3,3,0.0488,0,True
T12949,U10292,U8520,804.0,0.0197,0.1384297520661157,0,30420000,0,507.0,0,49196.0,99196.0,0,0.0,3,3,0.0197,0,True
T2019,U10292,U18427,14522.0,0.2525,2.50034435261708,0,374820000,0,6247.0,0,35478.0,85478.0,0,0.0,3,3,0.2525,0,True
T12859,U10293,U1015,14878.0,0.8189,1.0,1,999999000,0,16666.65,0,35122.0,85122.0,0,0.0,1,1,0.8189,0,True
T10009,U10296,U371,7910.0,0.0761,1.128066172276098,0,999999000,0,16666.65,0,42090.0,92090.0,0,0.0,4,4,0.0761,0,True
T11929,U10296,U1515,3723.0,0.0388,0.5309469480889903,1,2229600000,0,37160.0,0,46277.0,96277.0,0,0.0,4,4,0.0388,0,True
T1223,U10296,U17967,1741.0,0.0145,0.24828864803194522,0,1442400000,0,24040.0,0,48259.0,98259.0,0,0.0,4,4,0.0145,0,True
T3944,U10296,U11893,14674.0,0.1237,2.0926982316029665,0,2575260000,0,42921.0,0,35326.0,85326.0,0,0.0,4,4,0.1237,0,True
T9241,U10297,U6246,14024.0,0.1454,1.0,1,999999000,0,16666.65,0,35976.0,85976.0,0,0.0,1,1,0.1454,0,True
T6477,U10298,U12411,2287.0,0.0176,1.0,1,999999000,0,16666.65,0,47713.0,97713.0,0,0.0,1,1,0.0176,0,True
T7145,U103,U18607,359.0,0.0026,1.0,0,999999000,0,16666.65,0,49641.0,99641.0,0,0.0,1,1,0.0026,0,True
T10614,U10300,U19905,11875.0,0.1041,1.0,0,999999000,0,16666.65,0,38125.0,88125.0,0,0.0,1,1,0.1041,0,True
T17719,U10301,U3668,2722.0,0.1407,1.0,1,999999000,0,16666.65,0,47278.0,97278.0,0,0.0,1,1,0.1407,0,True
T17193,U10302,U4629,493.0,0.006,0.20965341271528812,0,999999000,0,16666.65,0,49507.0,99507.0,0,0.0,2,2,0.006,0,True
T10112,U10302,U20774,4210.0,0.0488,1.790346587284712,0,3181680000,0,53028.0,0,45790.0,95790.0,0,0.0,2,2,0.0488,0,True
T7821,U10303,U9711,9830.0,0.09,1.0,0,999999000,0,16666.65,0,40170.0,90170.0,0,0.0,1,1,0.09,0,True
T14537,U10304,U2128,3984.0,0.0367,1.0,0,999999000,0,16666.65,0,46016.0,96016.0,0,0.0,1,1,0.0367,0,True
T891,U10305,U3967,1526.0,0.0213,1.0,0,999999000,0,16666.65,0,48474.0,98474.0,0,0.0,1,1,0.0213,0,True
T12307,U10306,U3216,14818.0,0.1471,1.0,0,999999000,0,16666.65,0,35182.0,85182.0,0,0.0,1,1,0.1471,0,True
T9244,U10308,U8770,12304.0,0.6666,1.0,0,999999000,0,16666.65,0,37696.0,87696.0,0,0.0,1,1,0.6666,0,True
T6091,U10312,U2461,11033.0,0.1873,1.0,1,999999000,0,16666.65,0,38967.0,88967.0,0,0.0,1,1,0.1873,0,True
T6705,U10314,U3445,14852.0,0.2389,1.0,0,999999000,0,16666.65,0,35148.0,85148.0,0,0.0,1,1,0.2389,0,True
T1410,U10315,U10246,10195.0,0.1034,1.0,0,999999000,0,16666.65,0,39805.0,89805.0,0,0.0,1,1,0.1034,0,True
T4756,U10316,U15313,8327.0,0.2225,0.8943665753718919,1,999999000,0,16666.65,0,41673.0,91673.0,0,0.0,2,2,0.2225,0,True
T7757,U10316,U1561,10294.0,0.3537,1.105633424628108,1,2430660000,0,40511.0,0,39706.0,89706.0,0,0.0,2,2,0.3537,0,True
T11957,U10317,U19591,13925.0,0.1122,1.050190429503375,1,999999000,0,16666.65,0,36075.0,86075.0,0,0.0,2,2,0.1122,0,True
T5100,U10317,U10154,12594.0,0.0922,0.9498095704966251,1,1451940000,0,24199.0,0,37406.0,87406.0,0,0.0,2,2,0.0922,0,True
T8285,U10319,U6512,1956.0,0.0139,0.22940693537667617,0,999999000,0,16666.65,0,48044.0,98044.0,0,0.0,3,3,0.0139,0,True
T14576,U10319,U7793,9163.0,0.0736,1.074670628249736,0,3557640000,0,59294.0,0,40837.0,90837.0,0,0.0,3,3,0.0736,0,True
T11155,U10319,U920,14460.0,0.1041,1.6959224363735876,0,1755840000,0,29264.0,0,35540.0,85540.0,0,0.0,3,3,0.1041,0,True
T6386,U1032,U16175,1836.0,0.019,0.2284434490481523,0,999999000,0,16666.65,0,48164.0,98164.0,0,0.0,2,2,0.019,0,True
T4686,U1032,U6641,14238.0,0.1283,1.7715565509518476,1,1777620000,0,29627.0,0,35762.0,85762.0,0,0.0,2,2,0.1283,0,True
T9876,U10320,U12701,1407.0,0.0149,1.0,0,999999000,0,16666.65,0,48593.0,98593.0,0,0.0,1,1,0.0149,0,True
T16326,U10322,U2299,4157.0,0.038,1.0,0,999999000,0,16666.65,0,45843.0,95843.0,0,0.0,1,1,0.038,0,True
T13642,U10325,U4694,9203.0,0.1169,1.0,0,999999000,0,16666.65,0,40797.0,90797.0,0,0.0,1,1,0.1169,0,True
T16052,U10326,U11224,12677.0,0.8256,1.0,0,999999000,0,16666.65,0,37323.0,87323.0,0,0.0,1,1,0.8256,0,True
T7781,U10328,U4748,2802.0,0.0202,1.0,0,999999000,0,16666.65,0,47198.0,97198.0,0,0.0,1,1,0.0202,0,True
T9031,U10329,U3474,4019.0,0.0602,1.0,0,999999000,0,16666.65,0,45981.0,95981.0,0,0.0,1,1,0.0602,0,True
T14626,U10330,U13518,2348.0,0.0522,1.0,1,999999000,0,16666.65,0,47652.0,97652.0,0,0.0,1,1,0.0522,0,True
T5894,U10331,U18994,7561.0,0.0964,0.7557221389305347,0,999999000,0,16666.65,0,42439.0,92439.0,0,0.0,2,2,0.0964,0,True
T2676,U10331,U7240,12449.0,0.137,1.2442778610694654,0,687480000,0,11458.0,0,37551.0,87551.0,0,0.0,2,2,0.137,0,True
T13488,U10332,U11376,4523.0,0.1075,1.0230717032345624,0,999999000,0,16666.65,0,45477.0,95477.0,0,0.0,2,2,0.1075,0,True
T6830,U10332,U6505,4319.0,0.0931,0.9769282967654377,0,1431480000,0,23858.0,0,45681.0,95681.0,0,0.0,2,2,0.0931,0,True
T13249,U10333,U689,8218.0,0.1289,1.0,0,999999000,0,16666.65,0,41782.0,91782.0,0,0.0,1,1,0.1289,0,True
T3714,U10336,U3623,3051.0,0.0341,1.0,0,999999000,0,16666.65,0,46949.0,96949.0,0,0.0,1,1,0.0341,0,True
T6077,U10337,U13541,3234.0,0.0654,1.0,0,999999000,0,16666.65,0,46766.0,96766.0,0,0.0,1,1,0.0654,0,True
T3438,U1034,U18925,7058.0,0.1256,1.0,1,999999000,0,16666.65,0,42942.0,92942.0,0,0.0,1,1,0.1256,0,True
T15531,U10341,U8270,13377.0,0.1715,1.0,0,999999000,0,16666.65,0,36623.0,86623.0,0,0.0,1,1,0.1715,0,True
T6490,U10345,U4306,13742.0,0.4767,1.0,0,999999000,0,16666.65,0,36258.0,86258.0,0,0.0,1,1,0.4767,0,True
T15031,U10347,U7424,4951.0,0.1038,1.0,0,999999000,0,16666.65,0,45049.0,95049.0,0,0.0,1,1,0.1038,0,True
T13896,U10348,U8287,6890.0,0.0642,1.1202341273067231,1,999999000,0,16666.65,0,43110.0,93110.0,0,0.0,2,2,0.0642,0,True
T3479,U10348,U11108,5411.0,0.048,0.879765872693277,1,1900020000,0,31667.0,0,44589.0,94589.0,0,0.0,2,2,0.048,0,True
T3259,U10350,U3317,2961.0,0.0318,1.0,1,999999000,0,16666.65,0,47039.0,97039.0,0,0.0,1,1,0.0318,0,True
T3240,U10353,U641,2412.0,0.0249,1.0,0,999999000,0,16666.65,0,47588.0,97588.0,0,0.0,1,1,0.0249,0,True
T16488,U10355,U16111,4110.0,0.1413,1.0,0,999999000,0,16666.65,0,45890.0,95890.0,0,0.0,1,1,0.1413,0,True
T2176,U10358,U5889,6719.0,0.273,0.6799689650519498,1,999999000,0,16666.65,0,43281.0,93281.0,0,0.0,3,3,0.273,0,True
T1241,U10358,U11052,14561.0,0.3717,1.4735865605181486,0,150540000,0,2509.0,0,35439.0,85439.0,0,0.0,3,3,0.3717,0,True
T4433,U10358,U5118,8364.0,0.4675,0.8464444744299015,1,387060000,0,6451.0,0,41636.0,91636.0,0,0.0,3,3,0.4675,0,True
T8752,U10360,U11800,11374.0,0.3426,1.4430347627505709,0,999999000,0,16666.65,0,38626.0,88626.0,0,0.0,2,2,0.3426,0,True
T10151,U10360,U20248,4390.0,0.2011,0.556965237249429,0,5376240000,0,89604.0,0,45610.0,95610.0,0,0.0,2,2,0.2011,0,True
T8533,U10361,U2860,10147.0,0.0826,1.0,1,999999000,0,16666.65,0,39853.0,89853.0,0,0.0,1,1,0.0826,0,True
T11638,U10364,U11833,9449.0,0.1924,1.0,0,999999000,0,16666.65,0,40551.0,90551.0,0,0.0,1,1,0.1924,0,True
T11329,U10365,U9689,7779.0,0.3469,1.0,0,999999000,0,16666.65,0,42221.0,92221.0,0,0.0,1,1,0.3469,0,True
T5947,U10366,U16240,5204.0,0.035,1.0,0,999999000,0,16666.65,0,44796.0,94796.0,0,0.0,1,1,0.035,0,True
T11880,U10367,U10047,9058.0,0.138,1.0,0,999999000,0,16666.65,0,40942.0,90942.0,0,0.0,1,1,0.138,0,True
T16175,U10368,U11185,12448.0,0.1199,1.0,0,999999000,0,16666.65,0,37552.0,87552.0,0,0.0,1,1,0.1199,0,True
T16300,U10369,U8723,12680.0,0.7465,1.8109111682376464,0,999999000,0,16666.65,0,37320.0,87320.0,0,0.0,2,2,0.7465,0,True
T12741,U10369,U11715,1324.0,0.0723,0.1890888317623536,0,5026560000,0,83776.0,0,48676.0,98676.0,0,0.0,2,2,0.0723,0,True
T17463,U1037,U18543,14613.0,0.0996,1.8856700432285953,1,999999000,0,16666.65,0,35387.0,85387.0,0,0.0,2,2,0.0996,0,True
T4585,U1037,U5407,886.0,0.006,0.1143299567714046,1,1984080000,0,33068.0,0,49114.0,99114.0,0,0.0,2,2,0.006,0,True
T931,U10372,U4944,12805.0,0.4525,1.0,0,999999000,0,16666.65,0,37195.0,87195.0,0,0.0,1,1,0.4525,0,True
T2649,U10373,U19188,13621.0,0.2427,1.0,0,999999000,0,16666.65,0,36379.0,86379.0,0,0.0,1,1,0.2427,0,True
T10869,U10374,U2557,6541.0,0.1934,1.0,0,999999000,0,16666.65,0,43459.0,93459.0,0,0.0,1,1,0.1934,0,True
T1911,U10377,U18600,11569.0,0.4462,1.0,0,999999000,0,16666.65,0,38431.0,88431.0,0,0.0,1,1,0.4462,0,True
T785,U10378,U19283,11001.0,0.1403,1.0,1,999999000,0,16666.65,0,38999.0,88999.0,0,0.0,1,1,0.1403,0,True
T12738,U10379,U10360,5581.0,0.1518,0.586547556489753,1,999999000,0,16666.65,0,44419.0,94419.0,0,0.0,2,2,0.1518,0,True
T5371,U10379,U18481,13449.0,0.2678,1.413452443510247,0,2367720000,0,39462.0,0,36551.0,86551.0,0,0.0,2,2,0.2678,0,True
T437,U1038,U3853,4292.0,0.033,1.2786177105831533,1,999999000,0,16666.65,0,45708.0,95708.0,0,0.0,4,4,0.033,0,True
T12531,U1038,U3601,1701.0,0.0137,0.5067401504431369,0,3417360000,0,56956.0,0,48299.0,98299.0,0,0.0,4,4,0.0137,0,True
T11579,U1038,U17989,1417.0,0.0113,0.42213450510166084,0,1546200000,0,25770.0,0,48583.0,98583.0,0,0.0,4,4,0.0113,0,True
T12885,U1038,U12153,6017.0,0.0491,1.792507633872049,1,646920000,0,10782.0,0,43983.0,93983.0,0,0.0,4,4,0.0491,0,True
T1546,U10380,U3680,3099.0,0.0622,1.0,1,999999000,0,16666.65,0,46901.0,96901.0,0,0.0,1,1,0.0622,0,True
T17557,U10381,U10811,11634.0,0.1216,1.0,0,999999000,0,16666.65,0,38366.0,88366.0,0,0.0,1,1,0.1216,0,True
T6652,U10383,U13035,12410.0,0.1833,1.0,0,999999000,0,16666.65,0,37590.0,87590.0,0,0.0,1,1,0.1833,0,True
T6160,U10384,U6796,10943.0,0.1293,1.0470267425728363,0,999999000,0,16666.65,0,39057.0,89057.0,0,0.0,2,2,0.1293,0,True
T15732,U10384,U2962,9960.0,0.1352,0.9529732574271635,0,1411920000,0,23532.0,0,40040.0,90040.0,0,0.0,2,2,0.1352,0,True
T1458,U10387,U18413,1557.0,0.0527,1.0,1,999999000,0,16666.65,0,48443.0,98443.0,0,0.0,1,1,0.0527,0,True
T13866,U10388,U4574,7125.0,0.0616,1.0,1,999999000,0,16666.65,0,42875.0,92875.0,0,0.0,1,1,0.0616,0,True
T11468,U10389,U17721,4469.0,0.1813,1.0,0,999999000,0,16666.65,0,45531.0,95531.0,0,0.0,1,1,0.1813,0,True
T11351,U1039,U7368,13542.0,0.3039,1.9589179806162302,1,999999000,0,16666.65,0,36458.0,86458.0,0,0.0,2,2,0.3039,0,True
T2260,U1039,U19474,284.0,0.0063,0.04108201938376971,1,1710480000,0,28508.0,0,49716.0,99716.0,0,0.0,2,2,0.0063,0,True
T8363,U10391,U17769,14801.0,0.2145,1.0,1,999999000,0,16666.65,0,35199.0,85199.0,0,0.0,1,1,0.2145,0,True
T17067,U10392,U7933,4921.0,0.0392,1.0,1,999999000,0,16666.65,0,45079.0,95079.0,0,0.0,1,1,0.0392,0,True
T15219,U10393,U14512,4210.0,0.0714,0.6198925126996981,0,999999000,0,16666.65,0,45790.0,95790.0,0,0.0,2,2,0.0714,0,True
T12554,U10393,U11437,9373.0,0.1372,1.3801074873003019,1,2576040000,0,42934.0,0,40627.0,90627.0,0,0.0,2,2,0.1372,0,True
T2925,U10394,U3784,7671.0,0.1493,1.4415560010022552,0,999999000,0,16666.65,0,42329.0,92329.0,0,0.0,3,3,0.1493,0,True
T11632,U10394,U3246,5466.0,0.1251,1.02718616887998,0,3383760000,0,56396.0,0,44534.0,94534.0,0,0.0,3,3,0.1251,0,True
T16292,U10394,U1009,2827.0,0.0739,0.531257830117765,0,70020000,0,1167.0,0,47173.0,97173.0,0,0.0,3,3,0.0739,0,True
T3540,U10395,U18005,11626.0,0.1182,1.0,0,999999000,0,16666.65,0,38374.0,88374.0,0,0.0,1,1,0.1182,0,True
T13174,U10396,U5768,6612.0,0.1371,1.0,0,999999000,0,16666.65,0,43388.0,93388.0,0,0.0,1,1,0.1371,0,True
T7528,U10398,U13554,6739.0,0.078,1.0,0,999999000,0,16666.65,0,43261.0,93261.0,0,0.0,1,1,0.078,0,True
T860,U104,U7131,2810.0,0.0396,1.0,0,999999000,0,16666.65,0,47190.0,97190.0,0,0.0,1,1,0.0396,0,True
T3019,U1040,U1590,5161.0,0.0565,1.0,1,999999000,0,16666.65,0,44839.0,94839.0,0,0.0,1,1,0.0565,0,True
T8427,U10400,U12555,2472.0,0.0375,1.0,1,999999000,0,16666.65,0,47528.0,97528.0,0,0.0,1,1,0.0375,0,True
T17744,U10402,U10863,7793.0,0.1155,1.0,0,999999000,0,16666.65,0,42207.0,92207.0,0,0.0,1,1,0.1155,0,True
T2531,U10403,U17249,8530.0,0.1099,0.8098741989081415,0,999999000,0,16666.65,0,41470.0,91470.0,0,0.0,2,2,0.1099,0,True
T1299,U10403,U9246,12535.0,0.139,1.1901258010918585,0,1815960000,0,30266.0,0,37465.0,87465.0,0,0.0,2,2,0.139,0,True
T5843,U10404,U12117,2798.0,0.0493,0.9417704476607203,0,999999000,0,16666.65,0,47202.0,97202.0,0,0.0,2,2,0.0493,0,True
T4077,U10404,U20234,3144.0,0.0525,1.0582295523392797,1,623340000,0,10389.0,0,46856.0,96856.0,0,0.0,2,2,0.0525,0,True
