user_id,graph_score,known_fraud_connections,mule_cluster_size,inbound_sources,outbound_dest,rapid_account_cluster_flag,mule_cluster_flag
U816,0,0,1,0,0,0,0
U817,0,0,1,1,1,0,0
U818,0,0,1,0,1,0,0
U819,0,0,0,1,1,0,0
U820,0,0,0,0,2,0,0
U821,0,0,0,1,1,0,0
U822,0,0,0,1,3,0,0
U823,0,0,0,0,0,0,0
U824,0,0,0,0,0,0,0
U825,0,0,1,1,1,0,0
U826,0,0,1,2,0,0,0
U827,0,0,1,0,0,0,0
U828,0,0,0,2,0,0,0
U829,0,0,0,0,2,0,0
U830,0,0,0,2,0,0,0
U831,0,0,0,0,1,0,0
U832,0,0,0,0,2,0,0
U833,0,0,0,1,3,0,0
U834,0,0,0,2,0,0,0
U835,0,0,0,1,0,0,0
U836,0,0,0,0,3,0,0
U837,0,0,0,0,1,0,0
U838,0,0,2,1,0,0,0
U839,0,0,0,0,2,0,0
U840,0,0,1,0,0,0,0
U841,0,0,0,1,0,0,0
U842,0,0,1,2,0,0,0
U843,0,0,0,1,0,0,0
U844,0,0,0,1,0,0,0
U845,0,0,0,1,0,0,0
U846,0,0,0,0,1,0,0
U847,0,0,1,0,1,0,0
U848,40,1,1,0,1,0,0
U849,0,0,1,1,2,0,0
U850,0,0,1,0,2,0,0
U851,0,0,2,2,3,0,0
U852,0,0,0,2,1,0,0
U853,0,0,1,0,1,0,0
U854,0,0,0,1,0,0,0
U855,0,0,0,2,1,0,0
U856,0,0,0,0,1,0,0
U857,0,0,1,0,3,0,0
U858,0,0,1,0,0,0,0
U859,60,0,1,3,1,0,0
U860,0,0,0,0,0,0,0
U861,0,0,1,1,1,0,0
U862,0,0,0,1,0,0,0
U863,0,0,1,1,0,0,0
U864,0,0,1,1,2,0,0
U865,0,0,0,0,0,0,0
U866,0,0,0,0,1,0,0
U867,0,0,0,1,0,0,0
U868,0,0,0,0,0,0,0
U869,0,0,0,0,2,0,0
U870,0,0,2,1,1,0,0
U871,0,0,1,0,0,0,0
U872,0,0,0,1,0,0,0
U873,0,0,0,1,1,0,0
U874,0,0,0,1,0,0,0
U875,0,0,0,1,0,0,0
U876,0,0,0,1,1,0,0
U877,0,0,0,1,0,0,0
U878,0,0,1,0,0,0,0
U879,0,0,1,1,3,0,0
U880,0,0,0,0,2,0,0
U881,0,0,2,0,1,0,0
U882,0,0,0,1,0,0,0
U883,0,0,1,2,0,0,0
U884,0,0,1,0,0,0,0
U885,0,0,0,0,2,0,0
U886,0,0,1,0,0,0,0
U887,0,0,0,3,0,0,0
U888,0,0,0,1,0,0,0
U889,0,0,1,0,0,0,0
U890,0,0,1,0,0,0,0
U891,0,0,0,1,0,0,0
U892,60,0,0,3,1,0,0
U893,0,0,0,0,0,0,0
U894,0,0,0,0,1,0,0
U895,0,0,2,2,1,0,0
U896,0,0,0,0,0,0,0
U897,0,0,0,0,3,0,0
U898,0,0,0,1,1,0,0
U899,0,0,2,1,1,0,0
U900,0,0,1,0,0,0,0
U901,0,0,0,2,0,0,0
U902,40,1,1,0,0,0,0
U903,0,0,0,1,1,0,0
U904,60,0,0,4,1,0,0
U905,0,0,0,0,2,0,0
U906,0,0,1,0,0,0,0
U907,0,0,1,1,2,0,0
U908,0,0,0,0,1,0,0
U909,0,0,1,0,0,0,0
U910,0,0,0,0,1,0,0
U911,40,1,1,0,1,0,0
U912,0,0,0,0,2,0,0
U913,40,1,2,1,0,0,0
U914,0,0,1,0,1,0,0
U915,40,1,1,1,0,0,0
U916,0,0,0,1,1,0,0
U917,0,0,1,3,0,0,0
U918,0,0,0,2,0,0,0
U919,0,0,1,0,2,0,0
U920,60,0,0,3,1,0,0
U921,0,0,1,2,1,0,0
U922,0,0,0,1,1,0,0
U923,0,0,0,1,0,0,0
U924,0,0,0,1,3,0,0
U925,0,0,0,1,2,0,0
U926,0,0,3,1,0,0,0
U927,0,0,0,2,1,0,0
U928,0,0,2,0,3,0,0
U929,0,0,0,0,1,0,0
U930,0,0,0,0,1,0,0
U931,40,1,1,1,2,0,0
U932,0,0,1,0,1,0,0
U933,0,0,0,4,0,0,0
U934,0,0,0,2,2,0,0
U935,0,0,1,0,0,0,0
U936,0,0,0,2,0,0,0
U937,0,0,0,0,0,0,0
U938,40,1,2,4,0,0,0
U939,0,0,1,0,1,0,0
U940,0,0,0,0,1,0,0
U941,0,0,1,1,1,0,0
U942,0,0,0,1,1,0,0
U943,0,0,0,0,1,0,0
U944,0,0,0,2,1,0,0
U945,0,0,1,2,0,0,0
U946,0,0,0,1,0,0,0
U947,0,0,0,1,1,0,0
U948,0,0,1,1,1,0,0
U949,0,0,0,1,2,0,0
U950,0,0,1,1,0,0,0
U951,0,0,1,0,0,0,0
U952,0,0,0,0,1,0,0
U953,0,0,0,1,1,0,0
U954,0,0,0,4,0,0,0
U955,0,0,0,1,0,0,0
U956,0,0,0,0,0,0,0
U957,40,1,3,1,0,0,0
U958,0,0,0,1,0,0,0
U959,0,0,0,0,0,0,0
U960,0,0,0,0,0,0,0
U961,0,0,1,1,2,0,0
U962,0,0,0,2,1,0,0
U963,0,0,0,0,1,0,0
U964,0,0,0,1,2,0,0
U965,0,0,0,0,1,0,0
U966,0,0,1,1,4,0,0
U967,0,0,0,0,1,0,0
U968,0,0,0,0,0,0,0
U969,0,0,0,2,1,0,0
U970,0,0,1,0,0,0,0
U971,0,0,3,0,0,0,0
U972,0,0,1,2,1,0,0
U973,0,0,0,0,1,0,0
U974,0,0,2,1,3,0,0
U975,0,0,1,1,0,0,0
U976,0,0,0,1,0,0,0
U977,0,0,2,1,0,0,0
U978,0,0,0,2,1,0,0
U979,0,0,0,4,0,0,0
U980,0,0,0,1,1,0,0
U981,0,0,2,2,0,0,0
U982,0,0,1,1,0,0,0
U983,0,0,1,2,1,0,0
U984,0,0,0,0,0,0,0
U985,40,1,3,0,1,0,0
U986,0,0,0,1,0,0,0
U987,0,0,0,0,3,0,0
U988,0,0,0,3,0,0,0
U989,0,0,1,0,2,0,0
U990,0,0,3,2,0,0,0
U991,40,1,3,2,1,0,0
U992,0,0,0,0,0,0,0
U993,0,0,0,2,0,0,0
U994,0,0,0,1,0,0,0
U995,0,0,0,1,1,0,0
U996,0,0,0,0,0,0,0
U997,0,0,0,1,0,0,0
U998,0,0,1,1,1,0,0
U999,0,0,1,2,0,0,0
U1000,0,0,1,0,3,0,0
U1001,0,0,2,2,2,0,0
U1002,40,1,1,1,0,0,0
U1003,0,0,0,0,0,0,0
U1004,0,0,1,0,0,0,0
U1005,0,0,0,0,0,0,0
U1006,0,0,1,1,1,0,0
U1007,0,0,1,1,1,0,0
U1008,0,0,1,0,1,0,0
U1009,0,0,0,1,1,0,0
U1010,0,0,1,2,1,0,0
U1011,0,0,0,2,1,0,0
U1012,0,0,1,1,1,0,0
U1013,0,0,0,0,0,0,0
U1014,0,0,0,0,0,0,0
U1015,40,1,1,2,0,0,0
U1016,0,0,1,0,1,0,0
U1017,0,0,1,2,2,0,0
U1018,0,0,0,1,1,0,0
U1019,0,0,0,1,1,0,0
U1020,0,0,0,0,2,0,0
U1021,0,0,1,2,0,0,0
U1022,40,1,1,0,0,0,0
U1023,0,0,0,1,2,0,0
U1024,0,0,0,3,0,0,0
U1025,0,0,0,2,0,0,0
U1026,0,0,1,2,1,0,0
U1027,0,0,0,0,0,0,0
U1028,0,0,2,2,0,0,0
U1029,0,0,0,2,0,0,0
U1030,0,0,0,0,0,0,0
U1031,0,0,2,0,0,0,0
U1032,0,0,0,1,2,0,0
U1033,0,0,1,0,0,0,0
U1034,0,0,0,0,1,0,0
U1035,0,0,2,5,0,0,0
U1036,0,0,1,1,0,0,0
U1037,0,0,0,2,2,0,0
U1038,0,0,0,2,4,0,0
U1039,0,0,0,1,2,0,0
U1040,0,0,1,1,1,0,0
U1041,0,0,1,1,0,0,0
U1042,0,0,1,1,2,0,0
U1043,0,0,0,2,0,0,0
U1044,0,0,1,1,0,0,0
U1045,60,0,1,3,1,0,0
U1046,0,0,1,2,1,0,0
U1047,0,0,1,2,0,0,0
U1048,0,0,1,0,0,0,0
U1049,0,0,1,3,2,0,0
U1050,0,0,1,0,4,0,0
U1051,0,0,0,2,0,0,0
U1052,0,0,1,2,0,0,0
U1053,0,0,0,2,0,0,0
U1054,0,0,1,1,0,0,0
U1055,0,0,0,1,2,0,0
U1056,0,0,1,2,2,0,0
U1057,0,0,0,0,2,0,0
U1058,0,0,1,1,0,0,0
U1059,60,0,1,3,1,0,0
U1060,0,0,2,0,0,0,0
U1061,0,0,1,1,0,0,0
U1062,0,0,1,0,1,0,0
U1063,0,0,2,0,0,0,0
U1064,0,0,0,3,0,0,0
U1065,60,0,1,169,1,0,0
U1066,0,0,0,2,0,0,0
U1067,60,0,2,3,1,0,0
U1068,0,0,0,0,3,0,0
U1069,0,0,1,2,2,0,0
U1070,0,0,0,2,1,0,0
U1071,0,0,0,3,0,0,0
U1072,0,0,0,0,0,0,0
U1073,0,0,0,1,0,0,0
U1074,0,0,0,1,0,0,0
U1075,0,0,0,1,0,0,0
U1076,0,0,0,0,2,0,0
U1077,0,0,2,2,2,0,0
U1078,0,0,0,0,1,0,0
U1079,0,0,1,1,0,0,0
U1080,40,1,1,2,1,0,0
U1081,0,0,0,2,3,0,0
U1082,0,0,0,0,0,0,0
U1083,0,0,0,1,3,0,0
U1084,0,0,0,3,0,0,0
U1085,0,0,1,0,0,0,0
U1086,0,0,1,0,1,0,0
U1087,0,0,0,0,1,0,0
U1088,0,0,1,2,1,0,0
U1089,0,0,0,1,0,0,0
U1090,0,0,0,1,1,0,0
U1091,0,0,0,2,0,0,0
U1092,0,0,0,0,0,0,0
U1093,0,0,0,0,0,0,0
U1094,0,0,1,1,3,0,0
U1095,0,0,1,0,2,0,0
U1096,0,0,0,2,0,0,0
U1097,0,0,0,0,0,0,0
U1098,0,0,1,1,1,0,0
U1099,0,0,2,1,0,0,0
U1100,0,0,0,1,1,0,0
U1101,0,0,0,0,2,0,0
U1102,0,0,0,0,0,0,0
U1103,0,0,0,1,0,0,0
U1104,0,0,0,0,0,0,0
U1105,0,0,0,3,0,0,0
U1106,0,0,0,0,0,0,0
U1107,0,0,0,2,1,0,0
U1108,0,0,0,2,1,0,0
U1109,0,0,0,2,1,0,0
U1110,0,0,0,1,1,0,0
U1111,0,0,0,2,1,0,0
U1112,0,0,1,1,0,0,0
U1113,40,1,1,2,1,0,0
U1114,0,0,0,1,1,0,0
U1115,60,0,0,4,1,0,0
U1116,0,0,0,0,1,0,0
U1117,0,0,0,3,0,0,0
U1118,0,0,0,2,1,0,0
U1119,40,1,2,0,1,0,0
U1120,0,0,0,0,2,0,0
U1121,0,0,1,1,2,0,0
U1122,0,0,0,2,0,0,0
U1123,0,0,0,0,3,0,0
U1124,0,0,0,1,0,0,0
U1125,40,1,2,2,2,0,0
U1126,0,0,0,1,0,0,0
U1127,0,0,0,1,1,0,0
U1128,0,0,2,0,0,0,0
U1129,0,0,0,0,1,0,0
U1130,0,0,0,0,1,0,0
U1131,0,0,0,1,2,0,0
U1132,0,0,1,0,0,0,0
U1133,0,0,0,0,0,0,0
U1134,0,0,1,1,1,0,0
U1135,0,0,0,1,1,0,0
U1136,0,0,3,1,0,0,0
U1137,0,0,0,0,0,0,0
U1138,0,0,0,1,1,0,0
U1139,0,0,0,1,0,0,0
U1140,0,0,2,2,0,0,0
U1141,60,0,1,4,1,0,0
U1142,0,0,1,0,1,0,0
U1143,0,0,0,0,1,0,0
U1144,0,0,1,0,0,0,0
U1145,0,0,0,0,0,0,0
U1146,0,0,0,1,0,0,0
U1147,0,0,0,1,0,0,0
U1148,0,0,1,0,0,0,0
U1149,0,0,0,2,2,0,0
U1150,0,0,0,1,1,0,0
U1151,0,0,0,1,1,0,0
U1152,0,0,0,1,3,0,0
U1153,0,0,0,0,0,0,0
U1154,0,0,0,0,0,0,0
U1155,0,0,0,2,0,0,0
U1156,0,0,0,0,0,0,0
U1157,0,0,1,2,2,0,0
U1158,40,1,1,0,1,0,0
U1159,0,0,0,1,2,0,0
U1160,0,0,1,0,2,0,0
U1161,0,0,1,1,1,0,0
U1162,0,0,0,2,1,0,0
U1163,0,0,2,0,1,0,0
U1164,0,0,0,1,0,0,0
U1165,0,0,0,0,2,0,0
U1166,0,0,0,0,1,0,0
U1167,0,0,0,1,0,0,0
U1168,0,0,0,3,2,0,0
U1169,0,0,0,2,0,0,0
U1170,0,0,1,2,2,0,0
U1171,0,0,0,0,2,0,0
U1172,60,0,0,3,1,0,0
U1173,0,0,0,1,1,0,0
U1174,0,0,0,3,0,0,0
U1175,0,0,0,179,2,0,0
U1176,0,0,0,1,2,0,0
U1177,0,0,0,0,0,0,0
U1178,0,0,0,0,1,0,0
U1179,60,0,0,4,1,0,0
U1180,0,0,0,1,1,0,0
U1181,0,0,0,0,0,0,0
U1182,0,0,1,0,0,0,0
U1183,0,0,0,0,0,0,0
U1184,0,0,0,0,1,0,0
U1185,0,0,0,171,0,0,0
U1186,0,0,1,1,2,0,0
U1187,0,0,1,0,1,0,0
U1188,0,0,0,4,0,0,0
U1189,0,0,0,0,2,0,0
U1190,0,0,1,0,2,0,0
U1191,0,0,0,1,1,0,0
U1192,0,0,0,0,0,0,0
U1193,60,0,0,3,1,0,0
U1194,0,0,1,2,2,0,0
U1195,0,0,1,1,0,0,0
U1196,0,0,0,1,0,0,0
U1197,0,0,0,1,0,0,0
U1198,0,0,1,1,0,0,0
U1199,0,0,0,2,0,0,0
U1200,0,0,0,0,1,0,0
U1201,0,0,1,1,0,0,0
U1202,0,0,0,0,0,0,0
U1203,0,0,0,1,3,0,0
U1204,0,0,1,1,1,0,0
U1205,0,0,0,2,1,0,0
U1206,0,0,2,2,0,0,0
U1207,0,0,0,0,2,0,0
U1208,0,0,0,1,1,0,0
U1209,0,0,2,1,0,0,0
U1210,0,0,1,1,1,0,0
U1211,0,0,1,0,1,0,0
U1212,0,0,0,2,1,0,0
U1213,0,0,1,1,0,0,0
U1214,60,0,1,3,1,0,0
U1215,0,0,0,1,0,0,0
U1216,40,2,2,2,0,0,0
U1217,0,0,1,1,0,0,0
U1218,0,0,0,1,1,0,0
U1219,0,0,0,1,0,0,0
U1220,0,0,0,0,1,0,0
U1221,0,0,0,1,0,0,0
U1222,0,0,0,1,1,0,0
U1223,0,0,0,2,2,0,0
U1224,0,0,0,1,2,0,0
U1225,0,0,0,0,0,0,0
U1226,0,0,1,0,0,0,0
U1227,0,0,0,0,0,0,0
U1228,0,0,0,0,2,0,0
U1229,40,1,1,1,1,0,0
U1230,0,0,0,3,0,0,0
U1231,0,0,0,1,2,0,0
U1232,0,0,0,0,1,0,0
U1233,0,0,1,0,0,0,0
U1234,0,0,0,1,1,0,0
U1235,0,0,0,2,0,0,0
U1236,40,1,1,0,0,0,0
U1237,0,0,0,0,1,0,0
U1238,0,0,0,1,0,0,0
U1239,0,0,2,1,2,0,0
U1240,0,0,0,0,0,0,0
U1241,0,0,1,0,1,0,0
U1242,0,0,0,0,0,0,0
U1243,0,0,1,2,3,0,0
U1244,0,0,1,1,0,0,0
U1245,0,0,0,1,1,0,0
U1246,0,0,0,0,0,0,0
U1247,0,0,0,1,0,0,0
U1248,0,0,0,1,1,0,0
U1249,0,0,1,1,1,0,0
U1250,0,0,1,1,1,0,0
U1251,0,0,0,0,1,0,0
U1252,0,0,0,1,0,0,0
U1253,0,0,0,0,2,0,0
U1254,0,0,1,2,1,0,0
U1255,0,0,1,0,1,0,0
U1256,0,0,1,1,1,0,0
U1257,0,0,0,0,1,0,0
U1258,60,0,0,4,1,0,0
U1259,0,0,1,0,2,0,0
U1260,0,0,0,0,0,0,0
U1261,0,0,1,2,3,0,0
U1262,0,0,0,2,1,0,0
U1263,0,0,1,2,0,0,0
U1264,0,0,0,0,0,0,0
U1265,0,0,0,1,0,0,0
U1266,0,0,0,1,1,0,0
U1267,0,0,0,0,1,0,0
U1268,0,0,0,2,0,0,0
U1269,40,1,1,3,2,0,0
U1270,0,0,0,0,0,0,0
U1271,0,0,0,0,1,0,0
U1272,0,0,3,1,2,0,0
U1273,40,1,1,1,2,0,0
U1274,0,0,0,1,0,0,0
U1275,0,0,0,0,2,0,0
U1276,0,0,0,1,0,0,0
U1277,0,0,0,0,0,0,0
U1278,0,0,0,1,1,0,0
U1279,40,1,1,2,1,0,0
U1280,0,0,0,2,0,0,0
U1281,0,0,1,1,2,0,0
U1282,0,0,1,3,0,0,0
U1283,0,0,0,2,2,0,0
U1284,0,0,0,0,0,0,0
U1285,0,0,1,1,1,0,0
U1286,40,1,1,3,0,0,0
U1287,0,0,0,0,1,0,0
U1288,0,0,0,2,0,0,0
U1289,0,0,1,2,2,0,0
U1290,0,0,0,0,0,0,0
U1291,0,0,0,0,0,0,0
U1292,0,0,1,1,2,0,0
U1293,0,0,0,0,1,0,0
U1294,0,0,0,1,0,0,0
U1295,0,0,0,1,0,0,0
U1296,0,0,0,1,1,0,0
U1297,60,0,0,3,1,0,0
U1298,0,0,1,2,2,0,0
U1299,0,0,0,1,0,0,0
U1300,0,0,0,1,0,0,0
U1301,0,0,1,0,1,0,0
U1302,0,0,0,0,0,0,0
U1303,0,0,0,2,0,0,0
U1304,0,0,0,1,1,0,0
U1305,0,0,0,2,1,0,0
U1306,0,0,1,1,0,0,0
U1307,0,0,0,0,1,0,0
U1308,0,0,1,1,0,0,0
U1309,0,0,0,0,1,0,0
U1310,0,0,0,0,0,0,0
U1311,0,0,0,2,0,0,0
U1312,0,0,2,1,1,0,0
U1313,0,0,0,0,1,0,0
U1314,0,0,0,0,1,0,0
U1315,0,0,0,0,0,0,0
U1316,0,0,0,0,0,0,0
U1317,0,0,0,1,1,0,0
U1318,0,0,1,0,0,0,0
U1319,0,0,1,1,0,0,0
U1320,0,0,1,1,0,0,0
U1321,0,0,0,2,0,0,0
U1322,0,0,0,1,1,0,0
U1323,0,0,1,5,0,0,0
U1324,0,0,0,1,0,0,0
U1325,0,0,0,3,2,0,0
U1326,0,0,0,2,0,0,0
U1327,0,0,1,1,1,0,0
U1328,0,0,2,0,1,0,0
U1329,0,0,1,0,2,0,0
U1330,0,0,0,1,1,0,0
U1331,0,0,0,0,1,0,0
U1332,0,0,0,0,1,0,0
U1333,0,0,0,1,1,0,0
U1334,0,0,0,0,2,0,0
U1335,0,0,0,1,2,0,0
U1336,0,0,0,0,0,0,0
U1337,0,0,1,1,3,0,0
U1338,60,0,0,3,1,0,0
U1339,0,0,0,1,1,0,0
U1340,60,0,1,178,1,0,0
U1341,0,0,0,1,0,0,0
U1342,0,0,1,1,1,0,0
U1343,0,0,2,4,0,0,0
U1344,0,0,0,1,0,0,0
U1345,0,0,1,1,2,0,0
U1346,0,0,0,0,0,0,0
U1347,0,0,0,0,2,0,0
U1348,0,0,0,0,0,0,0
U1349,0,0,0,1,0,0,0
U1350,0,0,0,0,0,0,0
U1351,40,1,2,0,0,0,0
U1352,0,0,1,2,2,0,0
U1353,0,0,0,0,0,0,0
U1354,0,0,0,1,0,0,0
U1355,0,0,0,0,1,0,0
U1356,0,0,0,0,0,0,0
U1357,0,0,0,1,4,0,0
U1358,0,0,0,0,1,0,0
U1359,0,0,0,0,0,0,0
U1360,0,0,0,1,0,0,0
U1361,0,0,0,3,0,0,0
U1362,0,0,1,1,1,0,0
U1363,0,0,0,0,0,0,0
U1364,0,0,1,0,3,0,0
U1365,0,0,1,0,0,0,0
U1366,0,0,1,1,0,0,0
U1367,0,0,1,0,2,0,0
U1368,0,0,1,1,0,0,0
U1369,0,0,0,1,1,0,0
U1370,0,0,0,2,0,0,0
U1371,0,0,0,2,0,0,0
U1372,0,0,1,1,1,0,0
U1373,0,0,0,0,0,0,0
U1374,0,0,0,1,2,0,0
U1375,0,0,0,1,2,0,0
U1376,0,0,0,1,1,0,0
U1377,0,0,0,2,1,0,0
U1378,0,0,0,1,1,0,0
U1379,0,0,0,1,0,0,0
U1380,0,0,3,0,0,0,0
U1381,0,0,1,1,0,0,0
U1382,0,0,0,181,0,0,0
U1383,0,0,1,0,0,0,0
U1384,0,0,0,1,1,0,0
U1385,0,0,1,0,1,0,0
U1386,0,0,1,0,0,0,0
U1387,0,0,0,0,2,0,0
U1388,0,0,0,2,3,0,0
U1389,0,0,0,3,2,0,0
U1390,0,0,0,1,1,0,0
U1391,0,0,1,0,1,0,0
U1392,0,0,0,1,0,0,0
U1393,0,0,0,0,1,0,0
U1394,0,0,0,0,1,0,0
U1395,0,0,0,1,3,0,0
U1396,60,0,1,3,1,0,0
U1397,0,0,1,1,0,0,0
U1398,60,0,0,3,1,0,0
U1399,0,0,0,1,2,0,0
U1400,0,0,0,0,0,0,0
U1401,0,0,0,0,0,0,0
U1402,0,0,0,2,0,0,0
U1403,0,0,3,1,1,0,0
U1404,0,0,2,0,2,0,0
U1405,0,0,0,1,0,0,0
U1406,0,0,0,0,1,0,0
U1407,0,0,0,2,1,0,0
U1408,0,0,0,0,0,0,0
U1409,0,0,0,0,2,0,0
U1410,0,0,0,0,1,0,0
U1411,0,0,0,2,2,0,0
U1412,0,0,0,2,2,0,0
U1413,40,1,1,1,2,0,0
U1414,0,0,1,2,1,0,0
U1415,40,1,1,1,2,0,0
U1416,0,0,0,0,2,0,0
U1417,0,0,0,0,1,0,0
U1418,0,0,0,1,0,0,0
U1419,0,0,1,1,0,0,0
U1420,0,0,0,1,5,0,0
U1421,0,0,0,1,1,0,0
U1422,0,0,0,2,0,0,0
U1423,0,0,1,0,1,0,0
U1424,0,0,1,1,3,0,0
U1425,0,0,0,1,1,0,0
U1426,0,0,0,0,0,0,0
U1427,0,0,0,1,0,0,0
U1428,0,0,0,2,0,0,0
U1429,0,0,0,0,0,0,0
U1430,0,0,0,1,2,0,0
U1431,0,0,3,3,0,0,0
U1432,0,0,1,0,2,0,0
U1433,0,0,0,3,2,0,0
U1434,0,0,0,0,1,0,0
U1435,0,0,0,3,0,0,0
U1436,0,0,0,1,2,0,0
U1437,0,0,0,2,1,0,0
U1438,0,0,2,0,0,0,0
U1439,60,0,1,3,1,0,0
U1440,0,0,0,0,0,0,0
U1441,0,0,0,1,1,0,0
U1442,0,0,0,1,0,0,0
U1443,0,0,0,1,1,0,0
U1444,0,0,0,1,1,0,0
U1445,0,0,0,1,0,0,0
U1446,0,0,2,0,1,0,0
U1447,0,0,0,0,0,0,0
U1448,0,0,1,2,0,0,0
U1449,0,0,0,3,2,0,0
U1450,0,0,1,0,0,0,0
U1451,0,0,0,1,0,0,0
U1452,0,0,0,2,2,0,0
U1453,0,0,0,1,0,0,0
U1454,0,0,0,2,1,0,0
U1455,0,0,1,1,1,0,0
U1456,0,0,0,2,1,0,0
U1457,0,0,0,1,3,0,0
U1458,0,0,0,1,0,0,0
U1459,0,0,0,2,0,0,0
U1460,40,1,2,0,2,0,0
U1461,0,0,1,1,1,0,0
U1462,0,0,0,1,0,0,0
U1463,0,0,1,1,1,0,0
U1464,0,0,0,0,0,0,0
U1465,0,0,0,0,1,0,0
U1466,0,0,0,2,0,0,0
U1467,0,0,1,0,0,0,0
U1468,0,0,1,0,1,0,0
U1469,0,0,0,2,0,0,0
U1470,0,0,0,0,0,0,0
U1471,0,0,1,0,1,0,0
U1472,0,0,1,1,1,0,0
U1473,0,0,0,2,2,0,0
U1474,0,0,0,1,0,0,0
U1475,0,0,1,1,0,0,0
U1476,0,0,0,2,2,0,0
U1477,60,0,0,191,1,0,0
U1478,0,0,0,1,0,0,0
U1479,0,0,0,3,2,0,0
U1480,0,0,1,1,0,0,0
U1481,0,0,0,1,1,0,0
U1482,0,0,0,0,0,0,0
U1483,0,0,0,1,1,0,0
U1484,0,0,2,1,1,0,0
U1485,40,1,2,2,0,0,0
U1486,0,0,1,0,0,0,0
U1487,0,0,0,0,2,0,0
U1488,0,0,1,1,0,0,0
U1489,0,0,1,1,1,0,0
U1490,0,0,1,0,1,0,0
U1491,0,0,1,0,1,0,0
U1492,0,0,0,0,3,0,0
U1493,60,0,0,3,1,0,0
U1494,0,0,0,0,0,0,0
U1495,0,0,0,2,0,0,0
U1496,0,0,0,4,0,0,0
U1497,40,1,2,0,4,0,0
U1498,0,0,0,1,0,0,0
U1499,0,0,1,2,2,0,0
U1500,0,0,0,0,0,0,0
U1501,0,0,1,1,3,0,0
U1502,0,0,0,0,1,0,0
U1503,0,0,0,0,2,0,0
U1504,0,0,0,0,0,0,0
U1505,0,0,0,0,3,0,0
U1506,0,0,1,1,1,0,0
U1507,0,0,1,2,0,0,0
U1508,0,0,1,1,1,0,0
U1509,0,0,1,2,1,0,0
U1510,0,0,2,0,1,0,0
U1511,0,0,2,0,0,0,0
U1512,0,0,0,1,1,0,0
U1513,0,0,0,1,2,0,0
U1514,0,0,1,2,0,0,0
U1515,0,0,1,1,0,0,0
U1516,0,0,0,1,3,0,0
U1517,0,0,0,0,1,0,0
U1518,0,0,1,1,0,0,0
U1519,0,0,0,1,1,0,0
U1520,0,0,0,0,0,0,0
U1521,0,0,0,1,1,0,0
U1522,0,0,1,0,1,0,0
U1523,0,0,1,1,2,0,0
U1524,0,0,0,1,0,0,0
U1525,0,0,0,1,0,0,0
U1526,0,0,1,0,1,0,0
U1527,0,0,0,170,0,0,0
U1528,0,0,1,1,0,0,0
U1529,0,0,1,1,0,0,0
U1530,0,0,0,1,1,0,0
U1531,0,0,0,0,1,0,0
U1532,0,0,0,1,1,0,0
U1533,0,0,0,1,0,0,0
U1534,0,0,0,2,2,0,0
U1535,0,0,0,2,0,0,0
U1536,0,0,0,0,0,0,0
U1537,0,0,0,1,1,0,0
U1538,0,0,0,0,1,0,0
U1539,0,0,0,0,0,0,0
U1540,0,0,0,1,1,0,0
U1541,0,0,1,2,0,0,0
U1542,0,0,0,2,2,0,0
U1543,0,0,0,0,2,0,0
U1544,0,0,0,0,1,0,0
U1545,0,0,1,1,2,0,0
U1546,0,0,0,0,1,0,0
U1547,0,0,0,1,1,0,0
U1548,0,0,0,1,0,0,0
U1549,0,0,1,1,0,0,0
U1550,0,0,1,1,2,0,0
U1551,40,1,1,1,0,0,0
U1552,0,0,2,0,2,0,0
U1553,0,0,1,0,1,0,0
U1554,0,0,0,1,0,0,0
U1555,0,0,1,1,1,0,0
U1556,40,1,2,179,0,0,0
U1557,0,0,0,0,1,0,0
U1558,0,0,0,2,2,0,0
U1559,0,0,0,2,0,0,0
U1560,0,0,0,1,0,0,0
U1561,60,0,0,3,1,0,0
U1562,0,0,0,0,1,0,0
U1563,0,0,0,1,0,0,0
U1564,0,0,0,1,1,0,0
U1565,60,0,1,3,1,0,0
U1566,0,0,1,0,0,0,0
U1567,0,0,0,2,1,0,0
U1568,0,0,1,0,2,0,0
U1569,0,0,0,2,1,0,0
U1570,0,0,0,0,1,0,0
U1571,60,0,0,182,1,0,0
U1572,0,0,1,166,0,0,0
U1573,0,0,0,2,0,0,0
U1574,0,0,0,1,1,0,0
U1575,0,0,1,0,0,0,0
U1576,0,0,0,3,0,0,0
U1577,0,0,1,1,0,0,0
U1578,40,1,1,0,0,0,0
U1579,0,0,0,2,2,0,0
U1580,0,0,0,1,0,0,0
U1581,0,0,0,1,0,0,0
U1582,0,0,0,0,1,0,0
U1583,0,0,0,1,1,0,0
U1584,0,0,1,1,0,0,0
U1585,0,0,1,0,0,0,0
U1586,0,0,1,0,0,0,0
U1587,0,0,0,1,1,0,0
U1588,0,0,0,2,0,0,0
U1589,0,0,1,1,2,0,0
U1590,0,0,0,1,2,0,0
U1591,0,0,0,1,1,0,0
U1592,0,0,1,1,0,0,0
U1593,0,0,1,1,0,0,0
U1594,0,0,0,0,3,0,0
U1595,0,0,1,2,0,0,0
U1596,0,0,0,4,0,0,0
U1597,0,0,0,2,0,0,0
U1598,0,0,0,3,3,0,0
U1599,0,0,0,1,1,0,0
