trans_id,sender_id,receiver_id,amount,transaction_type,channel,sender_bal_before,sender_bal_after,receiver_bal_after,timestamp,location,is_sim_bound,device_id,time_to_pay_ms
T202,U14116,U1711,14410.0,UPI,Web,15065.0,655.0,160505,2025-05-04 21:27:00,Shenzhen,True,DEV_14116,28105
T203,U15764,U15981,1073.0,UPI,Web,96789.0,95716.0,177958,2025-04-02 14:46:00,Iwakuni,True,DEV_15764,12179
T204,U19617,U12551,13902.0,UPI,Web,46837.0,32935.0,76689,2025-03-19 15:13:00,Melbourne,True,DEV_19617,21834
T205,U12292,U18115,10687.0,UPI,Web,148039.0,137352.0,134271,2025-03-28 18:42:00,Shenzhen,True,DEV_12292,45400
T206,U17010,U16363,14521.0,UPI,Web,121854.0,107333.0,279795,2025-04-03 11:58:00,Iwakuni,True,DEV_17010,57693
T207,U6395,U8617,1411.0,UPI,Web,135007.0,133596.0,95960,2025-03-28 17:00:00,Melbourne,True,DEV_6395,48310
T208,U2468,U13863,14049.0,UPI,Mobile,143813.0,129764.0,161111,2025-03-12 18:02:00,Shenzhen,True,DEV_2468,45021
T209,U17221,U8755,8851.0,UPI,Mobile,84417.0,75566.0,267713,2025-05-14 18:59:00,Iwakuni,True,DEV_17221,20609
T210,U928,U13218,1752.0,UPI,Web,70490.0,68738.0,220974,2025-03-05 02:04:00,Iwakuni,True,DEV_928,32929
T211,U6388,U6302,6209.0,UPI,Mobile,66871.0,60662.0,275002,2025-04-29 15:46:00,Iwakuni,True,DEV_6388,22798
T212,U6068,U3513,2357.0,UPI,Web,133982.0,131625.0,200985,2025-05-20 16:17:00,Iwakuni,True,DEV_6068,57323
T213,U5929,U20082,6600.0,UPI,Web,110668.0,104068.0,145883,2025-03-24 23:27:00,Asagaya-minami,True,DEV_5929,32062
T214,U4835,U523,13674.0,UPI,Web,123290.0,109616.0,215853,2025-04-15 21:23:00,Iwakuni,True,DEV_4835,14534
T215,U13580,U5023,5185.0,UPI,Web,98959.0,93774.0,174133,2025-03-10 12:38:00,Melbourne,True,DEV_13580,29799
T216,U13905,U15946,12329.0,UPI,Mobile,34357.0,22028.0,294844,2025-05-14 19:34:00,Melbourne,True,DEV_13905,56870
T217,U17840,U11113,11624.0,UPI,Web,82814.0,71190.0,291202,2025-05-19 03:55:00,Tokyo,True,DEV_17840,37965
T218,U14369,U19654,11876.0,UPI,Mobile,105260.0,93384.0,139358,2025-04-20 21:34:00,Tokyo,True,DEV_14369,37308
T219,U7430,U11937,6792.0,UPI,Mobile,78329.0,71537.0,124508,2025-05-22 13:11:00,Tokyo,True,DEV_7430,14556
T220,U247,U8556,14127.0,UPI,Mobile,116813.0,102686.0,124983,2025-03-31 11:21:00,Melbourne,True,DEV_247,19449
T221,U5117,U1519,6739.0,UPI,Mobile,42746.0,36007.0,244100,2025-03-29 09:38:00,Melbourne,True,DEV_5117,48979
T222,U12219,U14712,8745.0,UPI,Mobile,73318.0,64573.0,9598,2025-03-16 18:51:00,Melbourne,True,DEV_12219,41850
T223,U20324,U3047,1572.0,UPI,Mobile,19555.0,17983.0,142541,2025-03-17 21:54:00,Asagaya-minami,True,DEV_20324,39802
T224,U7447,U2467,14846.0,UPI,Mobile,68011.0,53165.0,223094,2025-03-15 13:44:00,Iwakuni,True,DEV_7447,15903
T225,U16417,U5493,8601.0,UPI,Web,44742.0,36141.0,11676,2025-04-01 05:00:00,Iwakuni,True,DEV_16417,28989
T226,U20483,U18960,7725.0,UPI,Mobile,52228.0,44503.0,88399,2025-03-15 03:02:00,Iwakuni,True,DEV_20483,41862
T227,U15173,U16371,2678.0,UPI,Web,101989.0,99311.0,119063,2025-03-27 17:48:00,Iwakuni,True,DEV_15173,47559
T228,U5805,U15802,8067.0,UPI,Web,72272.0,64205.0,166030,2025-05-06 18:11:00,Iwakuni,True,DEV_5805,13384
T229,U8909,U20736,10290.0,UPI,Web,38447.0,28157.0,198063,2025-05-04 11:33:00,Iwakuni,True,DEV_8909,52290
T230,U12051,U15030,1778.0,UPI,Web,93697.0,91919.0,213206,2025-05-15 14:39:00,Iwakuni,True,DEV_12051,26058
T231,U16881,U8679,11146.0,UPI,Mobile,92886.0,81740.0,10429,2025-04-27 04:24:00,Shenzhen,True,DEV_16881,41441
T232,U11557,U14641,11662.0,UPI,Mobile,120275.0,108613.0,222153,2025-03-20 01:47:00,Melbourne,True,DEV_11557,17225
T233,U15665,U18035,10036.0,UPI,Web,50575.0,40539.0,281579,2025-03-21 10:39:00,Shenzhen,True,DEV_15665,57304
T234,U10876,U14122,3367.0,UPI,Mobile,37975.0,34608.0,158918,2025-03-14 02:37:00,Iwakuni,True,DEV_10876,50322
T235,U2116,U7244,8550.0,UPI,Web,85208.0,76658.0,160933,2025-03-10 02:20:00,Shenzhen,True,DEV_2116,18641
T236,U12997,U11792,6538.0,UPI,Mobile,144504.0,137966.0,272667,2025-04-26 07:02:00,Melbourne,True,DEV_12997,14869
T237,U11210,U3983,294.0,UPI,Web,144586.0,144292.0,44177,2025-05-17 18:42:00,Iwakuni,True,DEV_11210,26408
T238,U3884,U6123,13536.0,UPI,Web,23298.0,9762.0,247967,2025-04-09 19:52:00,Iwakuni,True,DEV_3884,16711
T239,U5387,U19139,8265.0,UPI,Web,138038.0,129773.0,147011,2025-03-24 00:05:00,Tokyo,True,DEV_5387,38875
T240,U4332,U240,3780.0,UPI,Web,137722.0,133942.0,114123,2025-04-02 22:14:00,Iwakuni,True,DEV_4332,39967
T241,U10849,U8657,11745.0,UPI,Mobile,135653.0,123908.0,75551,2025-05-06 08:59:00,Tokyo,True,DEV_10849,30266
T242,U18468,U1024,5341.0,UPI,Mobile,99761.0,94420.0,219971,2025-04-30 19:23:00,Shenzhen,True,DEV_18468,59189
T243,U1998,U1583,14031.0,UPI,Mobile,83598.0,69567.0,212319,2025-04-27 17:13:00,Melbourne,True,DEV_1998,35466
T244,U3270,U4738,1739.0,UPI,Mobile,107074.0,105335.0,114099,2025-03-05 00:18:00,Melbourne,True,DEV_3270,47808
T245,U1367,U2979,10049.0,UPI,Web,28303.0,18254.0,268089,2025-05-05 03:45:00,Iwakuni,True,DEV_1367,47540
T246,U2849,U6583,14414.0,UPI,Web,58499.0,44085.0,204751,2025-03-30 03:40:00,Shenzhen,True,DEV_2849,53334
T247,U4761,U5013,9152.0,UPI,Mobile,111910.0,102758.0,245476,2025-05-10 17:57:00,Shenzhen,True,DEV_4761,49459
T248,U13243,U18458,10652.0,UPI,Mobile,119546.0,108894.0,258153,2025-03-03 18:21:00,Shenzhen,True,DEV_13243,21129
T249,U19268,U14414,1772.0,UPI,Mobile,37772.0,36000.0,225889,2025-05-20 03:52:00,Asagaya-minami,True,DEV_19268,47405
T250,U15730,U4286,10013.0,UPI,Web,126192.0,116179.0,33884,2025-05-22 03:11:00,Iwakuni,True,DEV_15730,59578
T251,U6981,U7392,2498.0,UPI,Web,81388.0,78890.0,157049,2025-04-07 09:42:00,Iwakuni,True,DEV_6981,21104
T252,U4094,U15382,11122.0,UPI,Mobile,76293.0,65171.0,237644,2025-05-15 11:57:00,Iwakuni,True,DEV_4094,16484
T253,U9269,U290,14813.0,UPI,Mobile,28193.0,13380.0,208367,2025-04-17 16:52:00,Iwakuni,True,DEV_9269,15500
T254,U3345,U6524,9089.0,UPI,Mobile,60591.0,51502.0,237402,2025-04-06 07:44:00,Melbourne,True,DEV_3345,43525
T255,U1334,U3664,7024.0,UPI,Web,39271.0,32247.0,69989,2025-03-03 18:47:00,Melbourne,True,DEV_1334,15161
T256,U15621,U1554,10907.0,UPI,Web,76765.0,65858.0,167204,2025-03-19 13:56:00,Tokyo,True,DEV_15621,45800
T257,U5306,U17466,14544.0,UPI,Web,145176.0,130632.0,157450,2025-05-17 17:45:00,Melbourne,True,DEV_5306,18363
T258,U6075,U5860,12277.0,UPI,Web,83394.0,71117.0,23508,2025-05-14 21:37:00,Iwakuni,True,DEV_6075,49580
T259,U11459,U14901,13569.0,UPI,Web,82356.0,68787.0,107007,2025-03-24 16:30:00,Melbourne,True,DEV_11459,37615
T260,U20743,U11926,5865.0,UPI,Web,125380.0,119515.0,156005,2025-05-11 01:09:00,Melbourne,True,DEV_20743,26509
T261,U9175,U2915,5980.0,UPI,Mobile,40021.0,34041.0,196531,2025-05-06 21:18:00,Iwakuni,True,DEV_9175,44581
T262,U18844,U8236,3281.0,UPI,Mobile,91960.0,88679.0,283762,2025-05-04 09:25:00,Tokyo,True,DEV_18844,39078
T263,U9434,U12796,5367.0,UPI,Mobile,92927.0,87560.0,152457,2025-04-19 07:34:00,Melbourne,True,DEV_9434,41703
T264,U1777,U6240,12690.0,UPI,Web,35981.0,23291.0,144028,2025-05-11 12:16:00,Iwakuni,True,DEV_1777,55125
T265,U6102,U7250,9110.0,UPI,Mobile,91526.0,82416.0,94351,2025-03-09 17:40:00,Melbourne,True,DEV_6102,44692
T266,U4313,U2284,12406.0,UPI,Mobile,31202.0,18796.0,203637,2025-05-05 18:04:00,Asagaya-minami,True,DEV_4313,12681
T267,U19675,U17537,7769.0,UPI,Mobile,67903.0,60134.0,216058,2025-04-20 15:28:00,Melbourne,True,DEV_19675,24931
T268,U7058,U10097,8790.0,UPI,Web,24935.0,16145.0,26154,2025-03-06 19:15:00,Iwakuni,True,DEV_7058,15334
T269,U8851,U16755,14625.0,UPI,Mobile,139497.0,124872.0,184219,2025-03-03 14:35:00,Iwakuni,True,DEV_8851,33702
T270,U12100,U18465,4017.0,UPI,Web,93846.0,89829.0,142272,2025-05-05 11:47:00,Iwakuni,True,DEV_12100,33252
T271,U15147,U1616,2207.0,UPI,Mobile,95146.0,92939.0,30136,2025-04-21 22:45:00,Shenzhen,True,DEV_15147,33173
T272,U17617,U5257,723.0,UPI,Mobile,111166.0,110443.0,27301,2025-04-07 12:03:00,Shenzhen,True,DEV_17617,53341
T273,U4351,U484,796.0,UPI,Mobile,119791.0,118995.0,183491,2025-05-09 14:24:00,Melbourne,True,DEV_4351,43223
T274,U7409,U5234,9458.0,UPI,Mobile,89772.0,80314.0,91248,2025-03-30 15:28:00,Iwakuni,True,DEV_7409,40068
T275,U5024,U18814,8578.0,UPI,Web,29798.0,21220.0,23666,2025-03-29 21:45:00,Shenzhen,True,DEV_5024,46106
T276,U13578,U1916,4172.0,UPI,Mobile,61543.0,57371.0,293765,2025-05-12 23:03:00,Tokyo,True,DEV_13578,16548
T277,U14708,U320,10016.0,UPI,Web,61554.0,51538.0,86293,2025-05-17 20:45:00,Iwakuni,True,DEV_14708,56994
T278,U18583,U19395,1805.0,UPI,Web,21180.0,19375.0,140051,2025-05-21 03:32:00,Shenzhen,True,DEV_18583,29826
T279,U18474,U18599,12314.0,UPI,Web,120851.0,108537.0,51965,2025-04-07 20:43:00,Shenzhen,True,DEV_18474,29285
T280,U19142,U19349,643.0,UPI,Mobile,16200.0,15557.0,200438,2025-04-13 20:49:00,Iwakuni,True,DEV_19142,56309
T281,U5962,U18410,9012.0,UPI,Web,138837.0,129825.0,166521,2025-03-03 00:56:00,Tokyo,True,DEV_5962,55627
T282,U13343,U2469,9980.0,UPI,Mobile,45379.0,35399.0,241350,2025-05-15 18:30:00,Iwakuni,True,DEV_13343,47688
T283,U16581,U6417,14778.0,UPI,Web,144610.0,129832.0,151492,2025-04-23 21:02:00,Iwakuni,True,DEV_16581,55691
T284,U15554,U11582,5535.0,UPI,Mobile,112748.0,107213.0,204785,2025-03-25 18:20:00,Tokyo,True,DEV_15554,54213
T285,U12455,U8393,14267.0,UPI,Web,102043.0,87776.0,179584,2025-04-13 11:01:00,Shenzhen,True,DEV_12455,46278
T286,U7865,U8241,6564.0,UPI,Web,87399.0,80835.0,170315,2025-03-12 19:19:00,Asagaya-minami,True,DEV_7865,45774
T287,U15756,U3052,13316.0,UPI,Mobile,78632.0,65316.0,155122,2025-03-20 00:17:00,Iwakuni,True,DEV_15756,29348
T288,U11848,U1579,10660.0,UPI,Mobile,128292.0,117632.0,85216,2025-03-04 16:29:00,Iwakuni,True,DEV_11848,31750
T289,U10722,U19614,6263.0,UPI,Mobile,115673.0,109410.0,175362,2025-03-07 13:34:00,Iwakuni,True,DEV_10722,42545
T290,U20874,U14006,757.0,UPI,Mobile,29244.0,28487.0,298334,2025-04-22 07:58:00,Shenzhen,True,DEV_20874,40361
T291,U4889,U9080,12966.0,UPI,Mobile,78684.0,65718.0,174509,2025-03-10 06:07:00,Shenzhen,True,DEV_4889,44305
T292,U4732,U20163,4828.0,UPI,Web,110294.0,105466.0,236116,2025-03-17 01:53:00,Melbourne,True,DEV_4732,21821
T293,U2357,U12140,14733.0,UPI,Web,118730.0,103997.0,34405,2025-05-16 03:32:00,Tokyo,True,DEV_2357,38708
T294,U11786,U10279,5638.0,UPI,Web,19010.0,13372.0,106520,2025-04-24 22:41:00,Iwakuni,True,DEV_11786,14105
T295,U13494,U8844,8537.0,UPI,Mobile,111425.0,102888.0,188943,2025-04-22 10:44:00,Melbourne,True,DEV_13494,53614
T296,U13462,U13863,5376.0,UPI,Web,82621.0,77245.0,222976,2025-03-21 02:28:00,Iwakuni,True,DEV_13462,44891
T297,U20178,U13924,7271.0,UPI,Mobile,44267.0,36996.0,93205,2025-05-12 15:16:00,Tokyo,True,DEV_20178,27730
T298,U16913,U8279,13530.0,UPI,Mobile,101384.0,87854.0,128687,2025-03-30 23:21:00,Tokyo,True,DEV_16913,24513
T299,U14133,U6367,5369.0,UPI,Mobile,66207.0,60838.0,221169,2025-04-11 08:09:00,Iwakuni,True,DEV_14133,23964
T300,U14894,U19142,6479.0,UPI,Web,121039.0,114560.0,294568,2025-04-24 15:26:00,Melbourne,True,DEV_14894,33994
T301,U10044,U14021,5534.0,UPI,Web,139065.0,133531.0,115891,2025-05-14 18:35:00,Iwakuni,True,DEV_10044,14941
T302,U18355,U17268,11632.0,UPI,Web,129455.0,117823.0,61958,2025-03-22 05:38:00,Tokyo,True,DEV_18355,59199
T303,U15891,U4556,7358.0,UPI,Web,72148.0,64790.0,272488,2025-05-22 08:32:00,Shenzhen,True,DEV_15891,38859
T304,U15283,U4049,5681.0,UPI,Web,147739.0,142058.0,78622,2025-05-08 12:02:00,Melbourne,True,DEV_15283,56392
T305,U7135,U7089,12077.0,UPI,Web,58177.0,46100.0,247822,2025-03-24 20:42:00,Iwakuni,True,DEV_7135,13092
T306,U19961,U12297,1395.0,UPI,Mobile,31605.0,30210.0,5267,2025-03-17 19:28:00,Iwakuni,True,DEV_19961,29459
T307,U12301,U12062,7519.0,UPI,Mobile,109314.0,101795.0,225279,2025-04-11 19:41:00,Iwakuni,True,DEV_12301,16857
T308,U5718,U503,6699.0,UPI,Mobile,130956.0,124257.0,189926,2025-03-26 04:12:00,Iwakuni,True,DEV_5718,12877
T309,U1857,U11103,7679.0,UPI,Web,109304.0,101625.0,87401,2025-04-16 03:25:00,Iwakuni,True,DEV_1857,26003
T310,U2778,U19392,11530.0,UPI,Web,79994.0,68464.0,278962,2025-03-26 21:05:00,Shenzhen,True,DEV_2778,27236
T311,U18413,U4987,3440.0,UPI,Mobile,129491.0,126051.0,8833,2025-05-17 04:52:00,Shenzhen,True,DEV_18413,19321
T312,U8122,U10814,9642.0,UPI,Web,72035.0,62393.0,164201,2025-03-27 01:58:00,Asagaya-minami,True,DEV_8122,50309
T313,U8156,U15860,13688.0,UPI,Mobile,31157.0,17469.0,128636,2025-04-30 05:15:00,Iwakuni,True,DEV_8156,16227
T314,U14794,U14574,12209.0,UPI,Mobile,111363.0,99154.0,260101,2025-03-08 03:39:00,Shenzhen,True,DEV_14794,46716
T315,U9767,U11537,2650.0,UPI,Mobile,73275.0,70625.0,48565,2025-03-05 01:02:00,Shenzhen,True,DEV_9767,20202
T316,U6839,U13685,7683.0,UPI,Mobile,98118.0,90435.0,115117,2025-04-12 03:51:00,Iwakuni,True,DEV_6839,18931
T317,U11955,U17398,717.0,UPI,Web,107959.0,107242.0,28587,2025-04-01 05:19:00,Melbourne,True,DEV_11955,59891
T318,U15722,U4735,12168.0,UPI,Mobile,138334.0,126166.0,290997,2025-04-18 19:05:00,Tokyo,True,DEV_15722,23442
T319,U14295,U331,3444.0,UPI,Mobile,145771.0,142327.0,260321,2025-03-13 23:19:00,Shenzhen,True,DEV_14295,28896
T320,U17463,U14459,10785.0,UPI,Web,51766.0,40981.0,171920,2025-03-23 08:36:00,Iwakuni,True,DEV_17463,29766
T321,U19251,U11088,10169.0,UPI,Mobile,78251.0,68082.0,128922,2025-04-09 01:42:00,Shenzhen,True,DEV_19251,38209
T322,U19792,U10470,3717.0,UPI,Mobile,123625.0,119908.0,15120,2025-05-02 13:21:00,Iwakuni,True,DEV_19792,14313
T323,U10565,U13989,12117.0,UPI,Web,140862.0,128745.0,280863,2025-03-16 17:44:00,Melbourne,True,DEV_10565,40710
T324,U6912,U2577,1963.0,UPI,Mobile,80030.0,78067.0,13053,2025-03-11 01:18:00,Shenzhen,True,DEV_6912,36160
T325,U1637,U10605,4175.0,UPI,Web,34539.0,30364.0,253036,2025-05-23 05:20:00,Iwakuni,True,DEV_1637,29242
T326,U20670,U14141,598.0,UPI,Mobile,88451.0,87853.0,61254,2025-04-26 07:31:00,Asagaya-minami,True,DEV_20670,44855
T327,U1424,U3156,6928.0,UPI,Web,19584.0,12656.0,5852,2025-04-12 03:53:00,Xiamen,True,DEV_1424,59484
T328,U10165,U13004,10773.0,UPI,Mobile,72161.0,61388.0,254602,2025-05-10 18:03:00,Shenzhen,True,DEV_10165,56458
T329,U8456,U16508,13035.0,UPI,Mobile,118661.0,105626.0,219763,2025-04-12 03:09:00,Melbourne,True,DEV_8456,46059
T330,U5542,U1579,243.0,UPI,Mobile,110055.0,109812.0,280773,2025-03-15 21:51:00,Shenzhen,True,DEV_5542,33094
T331,U14004,U15660,6439.0,UPI,Web,138063.0,131624.0,281078,2025-04-29 14:39:00,Shenzhen,True,DEV_14004,12227
T332,U11997,U16711,12060.0,UPI,Web,58389.0,46329.0,141993,2025-05-21 21:53:00,Tokyo,True,DEV_11997,54800
T333,U13871,U11886,7074.0,UPI,Web,81740.0,74666.0,71448,2025-04-23 09:44:00,Shenzhen,True,DEV_13871,13255
T334,U20471,U8995,14669.0,UPI,Web,82985.0,68316.0,169846,2025-03-22 19:56:00,Melbourne,True,DEV_20471,52104
T335,U5453,U8881,3144.0,UPI,Mobile,24337.0,21193.0,255734,2025-04-27 16:17:00,Tokyo,True,DEV_5453,55668
T336,U15343,U16080,14931.0,UPI,Web,29005.0,14074.0,184655,2025-05-18 18:22:00,Iwakuni,True,DEV_15343,29069
T337,U11101,U20682,10087.0,UPI,Web,98773.0,88686.0,218797,2025-04-27 05:44:00,Iwakuni,True,DEV_11101,28240
T338,U19015,U18212,7244.0,UPI,Web,55828.0,48584.0,103270,2025-04-01 05:11:00,Iwakuni,True,DEV_19015,21196
T339,U3034,U16839,8891.0,UPI,Mobile,110718.0,101827.0,23787,2025-03-18 03:36:00,Iwakuni,True,DEV_3034,31381
T340,U4555,U18083,3347.0,UPI,Web,90336.0,86989.0,55022,2025-03-19 07:00:00,Asagaya-minami,True,DEV_4555,12271
T341,U19749,U8826,4197.0,UPI,Mobile,107430.0,103233.0,162260,2025-04-10 01:09:00,Iwakuni,True,DEV_19749,17358
T342,U15332,U6807,6404.0,UPI,Mobile,28003.0,21599.0,256633,2025-04-12 14:53:00,Iwakuni,True,DEV_15332,57564
T343,U7138,U20525,10013.0,UPI,Web,33230.0,23217.0,177863,2025-04-13 22:02:00,Iwakuni,True,DEV_7138,15885
T344,U9603,U582,3455.0,UPI,Mobile,15045.0,11590.0,174167,2025-03-06 19:25:00,Iwakuni,True,DEV_9603,40359
T345,U5246,U15542,10798.0,UPI,Web,51931.0,41133.0,203665,2025-03-06 18:48:00,Melbourne,True,DEV_5246,12858
T346,U2232,U14518,12150.0,UPI,Web,63538.0,51388.0,204931,2025-04-05 22:29:00,Iwakuni,True,DEV_2232,35244
T347,U2800,U5369,4472.0,UPI,Mobile,103518.0,99046.0,104268,2025-05-10 05:46:00,Shenzhen,True,DEV_2800,32389
T348,U20785,U4106,2253.0,UPI,Mobile,93859.0,91606.0,134137,2025-04-13 05:46:00,Tokyo,True,DEV_20785,18089
T349,U8760,U16799,5260.0,UPI,Mobile,136418.0,131158.0,273454,2025-05-14 04:11:00,Iwakuni,True,DEV_8760,17629
T350,U14625,U4474,12572.0,UPI,Mobile,113224.0,100652.0,99638,2025-03-03 15:30:00,Shenzhen,True,DEV_14625,35936
T351,U974,U17336,3811.0,UPI,Mobile,26172.0,22361.0,13458,2025-03-17 07:25:00,Tokyo,True,DEV_974,33389
T352,U8274,U17813,7239.0,UPI,Mobile,103945.0,96706.0,177231,2025-04-01 03:11:00,Melbourne,True,DEV_8274,42386
T353,U6977,U438,7277.0,UPI,Web,22442.0,15165.0,141805,2025-03-11 16:46:00,Melbourne,True,DEV_6977,19168
T354,U13924,U12765,4406.0,UPI,Mobile,92659.0,88253.0,168771,2025-05-02 07:26:00,Shenzhen,True,DEV_13924,46299
T355,U19439,U14651,5676.0,UPI,Web,146857.0,141181.0,292784,2025-05-17 20:13:00,Tokyo,True,DEV_19439,46511
T356,U2426,U2337,103.0,UPI,Web,83100.0,82997.0,96569,2025-03-14 06:36:00,Melbourne,True,DEV_2426,44460
T357,U7110,U6925,12937.0,UPI,Web,38355.0,25418.0,122858,2025-03-24 14:18:00,Melbourne,True,DEV_7110,41457
T358,U7412,U15013,1616.0,UPI,Mobile,31011.0,29395.0,153516,2025-03-30 13:53:00,Iwakuni,True,DEV_7412,17536
T359,U20235,U5309,10192.0,UPI,Web,29636.0,19444.0,217198,2025-03-17 03:00:00,Melbourne,True,DEV_20235,17726
T360,U7688,U15699,13293.0,UPI,Mobile,57573.0,44280.0,208353,2025-04-22 18:47:00,Shenzhen,True,DEV_7688,15389
T361,U14444,U8735,5239.0,UPI,Web,72112.0,66873.0,30869,2025-04-23 04:19:00,Shenzhen,True,DEV_14444,21150
T362,U12488,U12550,2761.0,UPI,Mobile,32477.0,29716.0,224110,2025-03-18 14:47:00,Tokyo,True,DEV_12488,22248
T363,U9967,U13303,3777.0,UPI,Web,21683.0,17906.0,60919,2025-05-01 18:17:00,Shenzhen,True,DEV_9967,33920
T364,U15633,U11979,1824.0,UPI,Web,117008.0,115184.0,241069,2025-04-09 16:00:00,Iwakuni,True,DEV_15633,49489
T365,U4853,U7447,3344.0,UPI,Mobile,81973.0,78629.0,226808,2025-04-14 22:26:00,Melbourne,True,DEV_4853,20834
T366,U15680,U2234,4437.0,UPI,Mobile,37073.0,32636.0,251793,2025-04-12 10:34:00,Tokyo,True,DEV_15680,21790
T367,U10027,U13996,12631.0,UPI,Web,31908.0,19277.0,6232,2025-04-21 13:26:00,Melbourne,True,DEV_10027,59558
T368,U8905,U18874,5063.0,UPI,Web,38402.0,33339.0,200230,2025-03-08 19:48:00,Tokyo,True,DEV_8905,40022
T369,U15072,U10959,3634.0,UPI,Mobile,98913.0,95279.0,159378,2025-03-29 17:35:00,Melbourne,True,DEV_15072,27663
T370,U20104,U4434,9112.0,UPI,Web,143248.0,134136.0,159847,2025-03-17 02:55:00,Shenzhen,True,DEV_20104,45662
T371,U13538,U11289,4000.0,UPI,Mobile,104620.0,100620.0,298166,2025-03-08 09:09:00,Tokyo,True,DEV_13538,59957
T372,U18133,U5164,7743.0,UPI,Web,32934.0,25191.0,138880,2025-04-28 18:10:00,Iwakuni,True,DEV_18133,42252
T373,U10833,U12837,1262.0,UPI,Web,131111.0,129849.0,204221,2025-04-24 06:29:00,Iwakuni,True,DEV_10833,24639
T374,U20280,U18404,8952.0,UPI,Mobile,39236.0,30284.0,180581,2025-04-16 12:55:00,Iwakuni,True,DEV_20280,43513
T375,U18109,U3047,1097.0,UPI,Mobile,41137.0,40040.0,58028,2025-04-21 20:03:00,Iwakuni,True,DEV_18109,56144
T376,U17450,U6296,6869.0,UPI,Mobile,56910.0,50041.0,228175,2025-04-25 10:36:00,Melbourne,True,DEV_17450,15474
T377,U4930,U16638,782.0,UPI,Web,47694.0,46912.0,296947,2025-03-25 18:42:00,Xiamen,True,DEV_4930,35150
T378,U17496,U7529,3542.0,UPI,Web,139684.0,136142.0,266181,2025-04-07 06:37:00,Iwakuni,True,DEV_17496,49001
T379,U6914,U15101,4544.0,UPI,Web,53859.0,49315.0,217976,2025-03-06 23:52:00,Shenzhen,True,DEV_6914,53065
T380,U7572,U18708,9586.0,UPI,Web,149643.0,140057.0,150185,2025-04-29 03:11:00,Iwakuni,True,DEV_7572,59621
T381,U15418,U13377,9538.0,UPI,Mobile,100403.0,90865.0,27438,2025-04-22 19:07:00,Iwakuni,True,DEV_15418,38340
T382,U7094,U8285,7331.0,UPI,Web,91484.0,84153.0,94562,2025-04-28 21:51:00,Asagaya-minami,True,DEV_7094,44343
T383,U5033,U1188,13375.0,UPI,Mobile,137433.0,124058.0,64737,2025-04-02 12:50:00,Shenzhen,True,DEV_5033,26495
T384,U13058,U2690,14632.0,UPI,Mobile,71742.0,57110.0,40816,2025-05-15 16:53:00,Iwakuni,True,DEV_13058,13901
T385,U6727,U19115,5507.0,UPI,Web,56428.0,50921.0,87193,2025-04-18 10:46:00,Iwakuni,True,DEV_6727,39027
T386,U15867,U14459,13771.0,UPI,Mobile,124278.0,110507.0,185700,2025-05-17 06:22:00,Iwakuni,True,DEV_15867,31718
T387,U19522,U3656,2437.0,UPI,Web,69799.0,67362.0,172831,2025-04-09 18:36:00,Shenzhen,True,DEV_19522,56787
T388,U15423,U7137,13717.0,UPI,Web,92058.0,78341.0,103497,2025-03-20 01:13:00,Melbourne,True,DEV_15423,17105
T389,U7242,U14561,8036.0,UPI,Mobile,84264.0,76228.0,89794,2025-04-07 22:40:00,Iwakuni,True,DEV_7242,26391
T390,U172,U6389,9944.0,UPI,Mobile,124825.0,114881.0,139236,2025-05-15 13:31:00,Melbourne,True,DEV_172,12687
T391,U15321,U7086,8063.0,UPI,Mobile,144945.0,136882.0,184380,2025-04-16 16:23:00,Shenzhen,True,DEV_15321,27040
T392,U18209,U20591,11114.0,UPI,Web,32006.0,20892.0,99804,2025-05-05 16:16:00,Melbourne,True,DEV_18209,29614
T393,U488,U13857,2625.0,UPI,Web,130469.0,127844.0,171949,2025-05-22 23:58:00,Tokyo,True,DEV_488,19317
T394,U10177,U18026,13570.0,UPI,Mobile,147835.0,134265.0,228134,2025-04-20 03:39:00,Tokyo,True,DEV_10177,21716
T395,U11429,U12231,11607.0,UPI,Mobile,138391.0,126784.0,156122,2025-05-06 20:05:00,Tokyo,True,DEV_11429,45082
T396,U13319,U4099,13372.0,UPI,Mobile,31467.0,18095.0,200932,2025-04-26 03:41:00,Tokyo,True,DEV_13319,26406
T397,U20093,U1618,8619.0,UPI,Web,53638.0,45019.0,108737,2025-03-30 20:00:00,Iwakuni,True,DEV_20093,44252
T398,U3080,U9674,457.0,UPI,Mobile,68117.0,67660.0,204184,2025-03-28 02:09:00,Iwakuni,True,DEV_3080,43137
T399,U9589,U7571,11596.0,UPI,Web,44825.0,33229.0,59355,2025-04-11 07:17:00,Iwakuni,True,DEV_9589,19400
T400,U7118,U15241,7552.0,UPI,Mobile,40474.0,32922.0,70705,2025-05-09 12:55:00,Melbourne,True,DEV_7118,36208
T401,U3120,U7276,14002.0,UPI,Web,20990.0,6988.0,181850,2025-04-20 03:44:00,Iwakuni,True,DEV_3120,40316
T402,U8306,U13276,11755.0,UPI,Web,102023.0,90268.0,231208,2025-05-20 02:30:00,Iwakuni,True,DEV_8306,43122
T403,U20546,U16224,9401.0,UPI,Mobile,56320.0,46919.0,278138,2025-04-11 04:08:00,Iwakuni,True,DEV_20546,36903
